nom_commune,codes_postaux,code_insee,latitude,longitude
Saint-Julien-Gaulène,81340,81259,44,2.35
Saint-Martin-Laguépie,81170,81263,44.15,1.966667
Saint-Michel-de-Vax,81140,81265,44.1,1.8
Saint-Michel-Labadié,81340,81264,44,2.433333
Salles,81640,81275,44.066667,2.05
Saussenac,81350,81277,43.983333,2.283333
Sérénac,81350,81285,43.966667,2.333333
Taïx,81130,81291,44,2.116667
Tanus,81190,81292,44.116667,2.3
Tonnac,81170,81300,44.066667,1.883333
Tréban,81190,81302,44.1,2.35
Trébas,81340,81303,43.95,2.483333
Trévien,81190,81304,44.1,2.116667
Valderiès,81350,81306,44.016667,2.233333
Valence-d'Albigeois,81340,81308,44.016667,2.4
Vaour,81140,81309,44.066667,1.8
Villefranche-d'Albigeois,81430,81317,43.9,2.35
Villeneuve-sur-Vère,81130,81319,44,2.033333
Vindrac-Alayrac,81170,81320,44.066667,1.916667
Virac,81640,81322,44.05,2.05
Albi,81000,81004,43.933333,2.15
Alos,81140,81007,44.016667,1.883333
Andillac,81140,81012,44,1.9
Beauvais-sur-Tescou,81630,81024,43.9,1.583333
Bernac,81150,81029,43.95,2.016667
Brens,81600,81038,43.9,1.916667
Briatexte,81390,81039,43.75,1.916667
Broze,81600,81041,43.95,1.9
Busque,81300,81043,43.783333,1.966667
Cadalen,81600,81046,43.85,1.983333
Cahuzac-sur-Vère,81140,81051,43.983333,1.916667
Carlus,81990,81059,43.883333,2.116667
Castanet,81150,81061,43.983333,2.033333
Castelnau-de-Montmiral,81140,81064,43.966667,1.816667
Cestayrols,81150,81067,43.983333,1.983333
Coufouleux,81800,81070,43.816667,1.75
Fayssac,81150,81087,43.95,1.966667
Fénols,81600,81090,43.85,2.05
Florentin,81150,81093,43.883333,2.033333
Fréjairolles,81990,81097,43.883333,2.233333
Gaillac,81600,81099,43.9,1.916667
Graulhet,81300,81105,43.766667,2
Grazac,81800,81106,43.84322,1.6562
Labastide-de-Lévis,81150,81112,43.933333,2.016667
Labessière-Candeil,81300,81117,43.8,2.016667
Lagrave,81150,81131,43.9,2
La Sauzière-Saint-Jean,81630,81279,43.95,1.65
Lasgraisses,81300,81138,43.816667,2.033333
Lisle-sur-Tarn,81310,81145,43.85,1.8
Loupiac,81800,81149,43.825,1.783333
Marssac-sur-Tarn,81150,81156,43.916667,2.033333
Mézens,81800,81164,43.783333,1.666667
Missècle,81300,81169,43.716667,2
Montans,81600,81171,43.866667,1.9
Montdurausse,81630,81175,43.95,1.566667
Montels,81140,81176,43.966667,1.9
Montvalen,81630,81185,43.866667,1.6
Moulayrès,81300,81187,43.716667,2.016667
Parisot,81310,81202,43.816667,1.833333
Peyrole,81310,81208,43.8,1.916667
Puybegon,81390,81215,43.783333,1.916667
Puycelci,81140,81217,44,1.716667
Rabastens,81800,81220,43.833333,1.75
Rivières,81600,81225,43.916667,1.966667
Roquemaure,81800,81228,43.816667,1.616667
Rouffiac,81150,81232,43.883333,2.066667
Saint-Beauzile,81140,81243,44.016667,1.833333
Sainte-Cécile-du-Cayrou,81140,81246,44,1.8
Saint-Gauzens,81390,81248,43.733333,1.916667
Saint-Urcisse,81630,81272,43.95,1.633333
Saliès,81990,81274,43.883333,2.133333
Salvagnac,81630,81276,43.916667,1.7
Senouillac,81600,81283,43.933333,1.95
Tauriac,81630,81293,43.883333,1.591667
Técou,81600,81294,43.85,1.95
Terssac,81150,81297,43.933333,2.083333
Vieux,81140,81316,44,1.883333
Alban,81250,81003,43.9,2.466667
Arifat,81360,81017,43.766667,2.333333
Barre,81320,81023,43.75124,2.82714
Berlats,81260,81028,43.7,2.566667
Burlats,81100,81042,43.633333,2.316667
Cambounès,81260,81053,43.583333,2.45
Castelnau-de-Brassac,81260,81062,43.65,2.516667
Castres,81100,81065,43.6,2.25
Curvalle,81250,81077,43.916667,2.55
Dénat,81120,81079,43.85,2.2
Escroux,81530,81085,43.75,2.633333
Espérausses,81260,81086,43.7,2.533333
Fauch,81120,81088,43.833333,2.25
Gijounet,81530,81103,43.716667,2.616667
Labastide-Dénat,81120,81113,43.866667,2.2
Laboulbène,81100,81118,43.65,2.2
Laboutarie,81120,81119,43.783333,2.116667
Lacaune,81230,81124,43.716667,2.7
Lacaze,81330,81125,43.733333,2.516667
Lacrouzette,81210,81128,43.666667,2.35
Lamillarié,81120,81133,43.85,2.15
Le Bez,81260,81031,43.616667,2.466667
Le Masnau-Massuguiès,81530,81158,43.783333,2.55
Le Travet,81120,81301,43.816667,2.333333
Lombers,81120,81147,43.8,2.15
Massals,81250,81161,43.85,2.516667
Miolles,81250,81167,43.883333,2.55
Montfa,81210,81177,43.683333,2.216667
Montredon-Labessonnié,81360,81182,43.733333,2.35
Mont-Roc,81120,81183,43.8,2.366667
Moulin-Mage,81320,81188,43.71127,2.80464
Murat-sur-Vèbre,81320,81192,43.683333,2.858333
Nages,81320,81193,43.67555,2.77966
Navès,81710,81195,43.566667,2.225
Orban,81120,81198,43.833333,2.083333
Paulinet,81250,81203,43.85,2.433333
Poulan-Pouzols,81120,81211,43.85,2.116667
Rayssac,81330,81221,43.816667,2.416667
Réalmont,81120,81222,43.783333,2.2
Ronel,81120,81226,43.816667,2.216667
Roquecourbe,81210,81227,43.666667,2.3
Roumégoux,81120,81233,43.8,2.266667
Saint-Antonin-de-Lacalm,81120,81241,43.783333,2.3
Saint-Germier,81210,81252,43.666667,2.233333
Saint-Jean-de-Vals,81210,81256,43.683333,2.266667
Saint-Pierre-de-Trivisy,81330,81267,43.766667,2.433333
Saïx,81710,81273,43.583333,2.183333
Senaux,81530,81282,43.766667,2.616667
Sieurac,81120,81287,43.8,2.1
Teillet,81120,81295,43.833333,2.35
Vabre,81330,81305,43.683333,2.433333
Viane,81530,81314,43.733333,2.583333
Aguts,81470,81001,43.533333,1.916667
Aiguefonde,81200,81002,43.483333,2.333333
Albine,81240,81005,43.45,2.533333
Algans,81470,81006,43.6,1.883333
Ambres,81500,81011,43.733333,1.816667
Anglès,81260,81014,43.566667,2.566667
Appelle,81700,81015,43.583333,1.966667
Arfons,81110,81016,43.433333,2.166667
Aussillon,81200,81021,43.483333,2.366667
Bannières,81500,81022,43.633333,1.75
Belcastel,81500,81025,43.65,1.758333
Belleserre,81540,81027,43.483333,2.05
Bertre,81700,81030,43.6,1.95
Blan,81700,81032,43.533333,2
Boissezon,81490,81034,43.583333,2.4
Bout-du-Pont-de-Larn,81660,81036,43.5,2.416667
Brousse,81440,81040,43.716667,2.083333
Cabanès,81500,81044,43.733333,1.95
Cahuzac,81540,81049,43.466667,2.066667
Cambounet-sur-le-Sor,81580,81054,43.583333,2.116667
Carbes,81570,81058,43.616667,2.15
Caucalières,81200,81066,43.516667,2.316667
Cuq,81570,81075,43.65,2.083333
Cuq-Toulza,81470,81076,43.55,1.883333
Damiatte,81220,81078,43.65,1.983333
Dourgne,81110,81081,43.483333,2.15
Escoussens,81290,81084,43.5,2.216667
Fiac,81500,81092,43.7,1.9
Fréjeville,81570,81098,43.616667,2.133333
Garrevaques,81700,81100,43.483333,1.966667
Garrigues,81500,81102,43.7,1.716667
Giroussens,81500,81104,43.766667,1.783333
Guitalens,81220,81107,43.65,2.05
Jonquières,81440,81109,43.65,2.116667
Labastide-Rouairoux,81270,81115,43.466667,2.65
Labastide-Saint-Georges,81500,81116,43.7,1.816667
Labruguière,81290,81120,43.533333,2.266667
Lacabarède,81240,81121,43.45,2.583333
Lacroisille,81470,81127,43.583333,1.933333
Lagardiolle,81110,81129,43.5,2.083333
Lagarrigue,81090,81130,43.566667,2.283333
Lalbarède,81220,81132,43.65,2.05
Lautrec,81440,81139,43.716667,2.15
Lavaur,81500,81140,43.7,1.816667
Lempaut,81700,81142,43.533333,2.066667
Le Rialet,81240,81223,43.566667,2.483333
Les Cammazes,81540,81055,43.416667,2.083333
Lescout,81110,81143,43.533333,2.1
Le Vintrou,81240,81321,43.516667,2.466667
Lugan,81500,81150,43.733333,1.716667
Magrin,81220,81151,43.633333,1.916667
Marzens,81500,81157,43.666667,1.833333
Massac-Séran,81500,81159,43.666667,1.85
Massaguel,81110,81160,43.5,2.166667
Maurens-Scopont,81470,81162,43.6,1.816667
Mazamet,81200,81163,43.5,2.4
Montdragon,81440,81174,43.783333,2.116667
Montgey,81470,81179,43.516667,1.933333
Montpinier,81440,81181,43.666667,2.2
Mouzens,81470,81189,43.533333,1.9
Noailhac,81490,81196,43.575,2.35
Palleville,81700,81200,43.5,2
Payrin-Augmontel,81660,81204,43.516667,2.366667
Péchaudier,81470,81205,43.533333,1.95
Peyregoux,81440,81207,43.683333,2.2
Pont-de-Larn,81660,81209,43.5,2.4
Poudis,81700,81210,43.516667,1.983333
Prades,81220,81212,43.6,1.983333
Pratviel,81500,81213,43.65,1.9
Puéchoursi,81470,81214,43.516667,1.916667
Puycalvel,81440,81216,43.683333,2.1
Puylaurens,81700,81219,43.566667,2.016667
Roquevidal,81470,81229,43.633333,1.866667
Rouairoux,81240,81231,43.483333,2.566667
Saint-Amancet,81110,81237,43.466667,2.1
Saint-Amans-Soult,81240,81238,43.483333,2.5
Saint-Amans-Valtoret,81240,81239,43.483333,2.483333
Saint-Avit,81110,81242,43.516667,2.1
Saint-Genest-de-Contest,81440,81250,43.766667,2.15
Saint-Germain-des-Prés,81700,81251,43.566667,2.083333
Saint-Jean-de-Rives,81500,81255,43.733333,1.783333
Saint-Julien-du-Puy,81440,81258,43.766667,2.1
Saint-Lieux-lès-Lavaur,81500,81261,43.766667,1.766667
Saint-Paul-Cap-de-Joux,81220,81266,43.65,1.983333
Saint-Salvy-de-la-Balme,81490,81269,43.616667,2.4
Saint-Sernin-lès-Lavaur,81700,81270,43.55,1.966667
Sémalens,81570,81281,43.583333,2.116667
Serviès,81220,81286,43.666667,2.033333
Sorèze,81540,81288,43.45,2.066667
Soual,81580,81289,43.55,2.116667
Teulat,81500,81298,43.633333,1.7
Teyssode,81220,81299,43.65,1.933333
Valdurenque,81090,81307,43.566667,2.316667
Veilhes,81500,81310,43.616667,1.833333
Vénès,81440,81311,43.733333,2.2
Verdalle,81110,81312,43.516667,2.166667
Villeneuve-lès-Lavaur,81500,81318,43.616667,1.783333
Viterbe,81220,81323,43.683333,1.95
Viviers-lès-Lavaur,81500,81324,43.633333,1.8
Viviers-lès-Montagnes,81290,81325,43.55,2.183333
Albias,82350,82002,44.083333,1.45
Auty,82220,82007,44.2,1.466667
Bioule,82800,82018,44.083333,1.55
Bruniquel,82800,82026,44.05,1.666667
Castanet,82160,82029,44.266667,1.95
Caussade,82300,82037,44.166667,1.533333
Caylus,82160,82038,44.233333,1.783333
Cayrac,82440,82039,44.1,1.466667
Cayriech,82240,82040,44.216667,1.616667
Corbarieu,82370,82044,43.95,1.366667
Espinas,82160,82056,44.2,1.833333
Féneyrols,82140,82061,44.133333,1.816667
Génébrières,82230,82066,44,1.5
Ginals,82330,82069,44.2,1.866667
Labastide-de-Penne,82240,82078,44.283333,1.6
Lacapelle-Livron,82160,82082,44.266667,1.783333
Lafrançaise,82130,82087,44.133333,1.25
Laguépie,82250,82088,44.141667,1.966667
Laguépie,82250,82088,44,15
Lamothe-Capdeville,82130,82090,44.083333,1.366667
Lapenche,82240,82092,44.233333,1.583333
La Salvetat-Belmontet,82230,82176,43.966667,1.533333
Lavaurette,82240,82095,44.216667,1.666667
Léojac,82230,82098,44.016667,1.45
Loze,82160,82100,44.283333,1.8
Mirabel,82440,82110,44.15,1.433333
Molières,82220,82113,44.183333,1.366667
Monclar-de-Quercy,82230,82115,43.966667,1.583333
Montalzat,82270,82119,44.216667,1.5
Montastruc,82130,82120,44.1,1.291667
Montauban,82000,82121,44.016667,1.35
Montfermier,82270,82128,44.216667,1.4
Montpezat-de-Quercy,82270,82131,44.233333,1.466667
Montricoux,82800,82132,44.083333,1.616667
Mouillac,82160,82133,44.266667,1.666667
Nègrepelisse,82800,82134,44.066667,1.516667
Parisot,82160,82137,44.266667,1.85
Piquecos,82130,82140,44.1,1.316667
Puycornet,82220,82144,44.166667,1.333333
Puygaillard-de-Quercy,82800,82145,44.016667,1.633333
Puylagarde,82160,82147,44.3,1.85
Puylaroque,82240,82148,44.25,1.6
Réalville,82440,82149,44.116667,1.466667
Reyniès,82370,82150,43.916667,1.4
Saint-Etienne-de-Tulmont,82410,82161,44.05,1.466667
Saint-Georges,82240,82162,44.225,1.641667
Saint-Nauphary,82370,82167,43.983333,1.433333
Saint-Projet,82160,82172,44.308333,1.791667
Saint-Vincent,82300,82174,44.166667,1.466667
Septfonds,82240,82179,44.183333,1.616667
Vaïssac,82800,82184,44.033333,1.566667
Varen,82330,82187,44.15,1.883333
Vazerac,82220,82189,44.183333,1.3
Verfeil,82330,82191,44.183333,1.883333
Verlhac-Tescou,82230,82192,43.933333,1.55
Villebrumier,82370,82194,43.9,1.45
Villemade,82130,82195,44.066667,1.266667
Albefeuille-Lagarde,82290,82001,44.05,1.283333
Angeville,82210,82003,44,1.033333
Asques,82120,82004,44,0.916667
Aucamville,82600,82005,43.8,1.216667
Auterive,82500,82006,43.858333,0.966667
Auvillar,82340,82008,44.066667,0.9
Balignac,82120,82009,43.95,0.883333
Bardigues,82340,82010,44.033333,0.9
Barry-d'Islemade,82290,82011,44.066667,1.266667
Beaumont-de-Lomagne,82500,82013,43.883333,0.983333
Beaupuy,82600,82014,43.816667,1.133333
Belbèse,82500,82015,43.9,1.066667
Belvèze,82150,82016,44.333333,1.1
Bessens,82170,82017,43.883333,1.266667
Boudou,82200,82019,44.1,1.016667
Bouillac,82600,82020,43.833333,1.133333
Bouloc,82110,82021,44.3,1.133333
Bourg-de-Visa,82190,82022,44.25,0.966667
Bourret,82700,82023,43.95,1.166667
Brassac,82190,82024,44.216667,0.975
Bressols,82710,82025,43.966667,1.333333
Campsas,82370,82027,43.9,1.316667
Canals,82170,82028,43.85,1.283333
Castelmayran,82210,82031,44.033333,1.05
Castelsagrat,82400,82032,44.183333,0.95
Castelsarrasin,82100,82033,44.033333,1.1
Castéra-Bouzet,82120,82034,44,0.916667
Caumont,82210,82035,44.016667,1
Cazes-Mondenard,82110,82042,44.233333,1.216667
Comberouger,82600,82043,43.866667,1.116667
Cordes-Tolosannes,82700,82045,43.983333,1.166667
Coutures,82210,82046,43.95,0.95
Cumont,82500,82047,43.866667,0.9
Dieupentale,82170,82048,43.866667,1.266667
Donzac,82340,82049,44.116667,0.833333
Dunes,82340,82050,44.083333,0.783333
Escatalens,82700,82052,43.983333,1.183333
Escazeaux,82500,82053,43.833333,1.033333
Espalais,82400,82054,44.066667,0.9
Esparsac,82500,82055,43.9,0.933333
Fabas,82170,82057,43.85,1.333333
Fajolles,82210,82058,43.966667,1.016667
Faudoas,82500,82059,43.833333,0.95
Fauroux,82190,82060,44.25,1
Finhan,82700,82062,43.916667,1.233333
Garganvillar,82100,82063,43.983333,1.083333
Gariès,82500,82064,43.783333,1.033333
Gensac,82120,82067,43.95,0.983333
Gimat,82500,82068,43.85,0.933333
Glatens,82500,82070,43.883333,0.916667
Goas,82500,82071,43.816667,0.95
Golfech,82400,82072,44.116667,0.866667
Goudourville,82400,82073,44.116667,0.916667
Gramont,82120,82074,43.933333,0.766667
Grisolles,82170,82075,43.833333,1.283333
Labastide-Saint-Pierre,82370,82079,43.916667,1.366667
Labourgade,82100,82081,43.95,1.116667
Lachapelle,82120,82083,43.983333,0.85
Lacour,82190,82084,44.3,0.95
Lacourt-Saint-Pierre,82290,82085,43.983333,1.25
Lafitte,82100,82086,43.966667,1.133333
Lamagistère,82360,82089,44.116667,0.833333
Lamothe-Cumont,82500,82091,43.866667,0.9
Larrazet,82500,82093,43.933333,1.083333
Lauzerte,82110,82094,44.25,1.133333
Lavit,82120,82097,43.966667,0.916667
Le Causé,82500,82036,43.8,0.966667
Le Pin,82340,82139,44.05,0.966667
Les Barthes,82100,82012,44.1,1.166667
Lizac,82200,82099,44.1,1.2
Malause,82200,82101,44.1,0.983333
Mansonville,82120,82102,44.016667,0.85
Marsac,82120,82104,43.941667,0.825
Mas-Grenier,82600,82105,43.9,1.2
Maubec,82500,82106,43.8,0.916667
Maumusson,82120,82107,43.916667,0.9
Meauzac,82290,82108,44.083333,1.266667
Merles,82210,82109,44.066667,0.966667
Moissac,82200,82112,44.1,1.083333
Monbéqui,82170,82114,43.883333,1.25
Montagudet,82110,82116,44.25,1.083333
Montaigu-de-Quercy,82150,82117,44.333333,1.016667
Montaïn,82100,82118,43.95,1.116667
Montbarla,82110,82122,44.216667,1.083333
Montbartier,82700,82123,43.9,1.266667
Montbeton,82290,82124,44.016667,1.3
Montech,82700,82125,43.95,1.233333
Montesquieu,82200,82127,44.2,1.066667
Montgaillard,82120,82129,43.933333,0.875
Nohic,82370,82135,43.883333,1.433333
Orgueil,82370,82136,43.9,1.416667
Perville,82400,82138,44.183333,0.883333
Pommevic,82400,82141,44.1,0.933333
Pompignan,82170,82142,43.816667,1.3
Poupas,82120,82143,43.966667,0.85
Roquecor,82150,82151,44.316667,0.95
Saint-Aignan,82100,82152,44.016667,1.083333
Saint-Amans-de-Pellagal,82110,82154,44.233333,1.116667
Saint-Amans-du-Pech,82150,82153,44.316667,0.883333
Saint-Arroumex,82210,82156,44,1
Saint-Beauzeil,82150,82157,44.35,0.916667
Saint-Cirice,82340,82158,44.05,0.85
Saint-Clair,82400,82160,44.166667,0.95
Sainte-Juliette,82110,82164,44.283333,1.183333
Saint-Jean-du-Bouzet,82120,82163,43.983333,0.883333
Saint-Loup,82340,82165,44.083333,0.866667
Saint-Michel,82340,82166,44.033333,0.933333
Saint-Nazaire-de-Valentane,82190,82168,44.233333,1.016667
Saint-Nicolas-de-la-Grave,82210,82169,44.066667,1.033333
Saint-Paul-d'Espis,82400,82170,44.133333,0.983333
Saint-Porquier,82700,82171,44,1.183333
Saint-Sardos,82600,82173,43.9,1.133333
Sauveterre,82110,82177,44.266667,1.233333
Savenès,82600,82178,43.833333,1.216667
Sérignac,82500,82180,43.916667,1.033333
Sistels,82340,82181,44.066667,0.783333
Touffailles,82190,82182,44.266667,1.05
Tréjouls,82110,82183,44.266667,1.25
Valeilles,82150,82185,44.366667,0.916667
Valence,82400,82186,44.1,0.916667
Verdun-sur-Garonne,82600,82190,43.866667,1.233333
Vigueron,82500,82193,43.883333,1.066667
Toulon,83000,83137,43.116667,5.933333
Toulon,83000,83137,43.116667,5.933333
Carqueiranne,83320,83034,43.083333,6.083333
Hyères,83400,83069,43.116667,6.116667
La Crau,83260,83047,43.15,6.066667
La Londe-les-Maures,83250,83071,43.133333,6.233333
La Valette-du-Var,83160,83144,43.133333,5.983333
Le Pradet,83220,83098,43.1,6.016667
Le Revest-les-Eaux,83200,83103,43.366667,6.566667
Aiguines,83630,83002,43.766667,6.25
Ampus,83111,83003,43.6,6.383333
Aups,83630,83007,43.616667,6.233333
Bauduen,83630,83015,43.733333,6.183333
Bormes-les-Mimosas,83230,83019,43.15,6.333333
Cavalaire-sur-Mer,83240,83036,43.166667,6.533333
Cogolin,83310,83042,43.25,6.533333
Collobrières,83610,83043,43.233333,6.3
Draguignan,83300,83050,43.533333,6.466667
Flayosc,83780,83058,43.533333,6.4
Gassin,83580,83065,43.216667,6.583333
Grimaud,83310,83068,43.266667,6.516667
La Croix-Valmer,83420,83048,43.2,6.566667
La Garde-Freinet,83680,83063,43.316667,6.466667
La Môle,83310,83079,43.2,6.466667
La Motte,83920,83085,43.483333,6.516667
Le Cannet-des-Maures,83340,83031,43.4,6.35
Le Lavandou,83980,83070,43.133333,6.366667
Le Luc,83340,83073,43.383333,6.316667
Les Arcs,83460,83004,43.45,6.483333
Les Mayons,83340,83075,43.316667,6.366667
Les Salles-sur-Verdon,83630,83122,43.766667,6.2
Le Thoronet,83340,83136,43.45,6.3
Lorgues,83510,83072,43.483333,6.366667
Plan-de-la-Tour,83120,83094,43.333333,6.55
Ramatuelle,83350,83101,43.216667,6.616667
Sainte-Maxime,83120,83115,43.3,6.633333
Saint-Tropez,83990,83119,43.266667,6.633333
Taradeau,83460,83134,43.45,6.433333
Trans-en-Provence,83720,83141,43.5,6.483333
Vérignon,83630,83147,43.65,6.266667
Vidauban,83550,83148,43.416667,6.433333
Bagnols-en-Forêt,83600,83008,43.533333,6.7
Bargème,83840,83010,43.733333,6.566667
Bargemon,83830,83011,43.616667,6.533333
Brenon,83840,83022,43.766667,6.55
Callas,83830,83028,43.583333,6.533333
Callian,83440,83029,43.633333,6.75
Châteaudouble,83300,83038,43.583333,6.45
Châteauvieux,83840,83040,43.775,6.575
Claviers,83830,83041,43.6,6.566667
Comps-sur-Artuby,83840,83044,43.716667,6.5
Fayence,83440,83055,43.616667,6.683333
Figanières,83830,83056,43.566667,6.5
Fréjus,83600,83061,43,43
La Bastide,83840,83013,43.733333,6.616667
La Martre,83840,83074,43.766667,6.6
La Roque-Esclapon,83840,83109,43.716667,6.633333
Le Bourguet,83840,83020,43.783333,6.516667
Le Muy,83490,83086,43.466667,6.55
Mons,83440,83080,43.683333,6.716667
Montauroux,83440,83081,43.616667,6.766667
Montferrat,83131,83082,43.616667,6.483333
Puget-sur-Argens,83480,83099,43.45,6.683333
Roquebrune-sur-Argens,83520,83107,43.433333,6.633333
Saint-Paul-en-Forêt,83440,83117,43.566667,6.683333
Saint-Raphaël,83700,83118,43.416667,6.766667
Seillans,83440,83124,43.633333,6.633333
Tanneron,83440,83133,43.583333,6.883333
Trigance,83840,83142,43.766667,6.45
Artignosc-sur-Verdon,83630,83005,43.7,6.1
Artigues,83560,83006,43.6,5.8
Barjols,83670,83012,43.55,6
Belgentier,83210,83017,43.25,6
Besse-sur-Issole,83890,83018,43.35,6.166667
Bras,83149,83021,43.466667,5.95
Brignoles,83170,83023,43.4,6.066667
Brue-Auriac,83119,83025,43.533333,5.95
Cabasse,83340,83026,43.416667,6.233333
Camps-la-Source,83170,83030,43.383333,6.083333
Carcès,83570,83032,43.466667,6.183333
Carnoules,83660,83033,43.3,6.183333
Châteauvert,83670,83039,43.5,6.016667
Correns,83570,83045,43.483333,6.083333
Cotignac,83570,83046,43.533333,6.15
Cuers,83390,83049,43.233333,6.066667
Entrecasteaux,83570,83051,43.516667,6.233333
Esparron,83560,83052,43.591667,5.85
Flassans-sur-Issole,83340,83057,43.366667,6.216667
Forcalqueiret,83136,83059,43.333333,6.083333
Fox-Amphoux,83670,83060,43.583333,6.1
Garéoult,83136,83064,43.333333,6.05
Ginasservis,83560,83066,43.666667,5.85
Gonfaron,83590,83067,43.316667,6.283333
La Cadière-d'Azur,83740,83027,43.2,5.766667
La Celle,83170,83037,43.4,6.033333
La Farlède,83210,83054,43.166667,6.033333
La Roquebrussanne,83136,83108,43.333333,5.983333
La Verdière,83560,83146,43.633333,5.933333
Le Beausset,83330,83016,43.2,5.8
Le Val,83143,83143,43.433333,6.083333
Mazaugues,83136,83076,43.333333,5.916667
Méounes-lès-Montrieux,83136,83077,43.283333,5.966667
Moissac-Bellevue,83630,83078,43.65,6.166667
Montfort-sur-Argens,83570,83083,43.466667,6.116667
Montmeyan,83670,83084,43.65,6.066667
Nans-les-Pins,83860,83087,43.366667,5.783333
Néoules,83136,83088,43.3,6.016667
Ollières,83470,83089,43.483333,5.833333
Pierrefeu-du-Var,83390,83091,43.216667,6.133333
Pignans,83790,83092,43.3,6.216667
Pontevès,83670,83095,43.566667,6.05
Pourcieux,83470,83096,43.466667,5.783333
Pourrières,83910,83097,43.5,5.733333
Puget-Ville,83390,83100,43.283333,6.133333
Régusse,83630,83102,43.65,6.133333
Rians,83560,83104,43.616667,5.75
Riboux,13780,83105,43.3,5.75
Rocbaron,83136,83106,43.3,6.083333
Rougiers,83170,83110,43.383333,5.85
Saint-Cyr-sur-Mer,83270,83112,43.183333,5.716667
Sainte-Anastasie-sur-Issole,83136,83111,43.333333,6.133333
